时间序号,归一化流量,归一化液位,归一化设备性能,归一化温度,设备前端可能的影响因素1,设备前端可能的影响因素2,设备前端可能的影响因素3
2421,0.781274964,0.958188153,0.216399048,0.850804662,0.64878824,0.546230441,0.157586897
2422,0.773446237,0.957155762,0.215953078,0.847472128,0.649582837,0.525604552,0.185327557
2423,0.76801406,0.957026713,0.216101695,0.842330739,0.642431466,0.541607397,0.181651066
2424,0.779517495,0.957026713,0.215730003,0.837855978,0.638458482,0.478662873,0.301804845
2425,0.765138201,0.957026713,0.215804341,0.841664415,0.63170441,0.564722617,0.180648395
2426,0.002396549,0.960769132,0.309991115,0.843759055,0.635677394,0.56401138,0.192012032
2427,0.026841348,0.964124403,0.311477883,0.841664415,0.632896305,0.5814367,0.188335601
2428,0.900303563,0.961285327,0.197591436,0.84042652,0.634882797,0.588549075,0.190340944
2429,0.844064547,0.958704349,0.206066012,0.838808087,0.638061184,0.590327169,0.194852949
2430,0.8140278,0.957671958,0.210451977,0.837380076,0.640842273,0.596372688,0.194852949
2431,0.802684135,0.957284811,0.213053821,0.836808506,0.640047676,0.626244666,0.188669794
2432,0.772327848,0.956897664,0.214094618,0.836237241,0.638458482,0.63371266,0.188168474
2433,0.792618629,0.956897664,0.214317574,0.835856397,0.634485499,0.630156472,0.193348957
2434,0.768812909,0.956897664,0.214391971,0.835285132,0.645609853,0.619843528,0.202205901
2435,0.018852852,0.959865789,0.308876039,0.835475553,0.674215336,0.576102418,0.225601653
2436,0.013580444,0.963866305,0.310139756,0.836237241,0.692888359,0.521692745,0.253008029
2437,0.885604729,0.962575816,0.198037467,0.838141459,0.70480731,0.475106686,0.270889013
2438,0.786547372,0.959865789,0.211418436,0.840045677,0.712355979,0.411450925,0.298963897
2439,0.796133568,0.958317202,0.213276896,0.843663691,0.706793802,0.369843528,0.317179136
2440,0.768972679,0.957284811,0.213945882,0.849281287,0.689709972,0.403271693,0.302473323
2441,0.792299089,0.957155762,0.213351234,0.853184782,0.673420739,0.455903272,0.285929203
2442,0.775842786,0.956897664,0.21446631,0.85689816,0.661501788,0.488975818,0.274732601
2443,0.78990254,0.956897664,0.214391971,0.861468283,0.654350417,0.530583215,0.249498695
2444,0.778718645,0.95741386,0.214168897,0.85927828,0.639253079,0.545874822,0.244986629
2445,0.011343665,0.962317718,0.310437128,0.855755629,0.632499007,0.563300142,0.235127014
2446,0.003674708,0.965414892,0.271260839,0.852042251,0.632101708,0.605263158,0.211564165
2447,0.856526602,0.961156278,0.200713708,0.848614658,0.62932062,0.598506401,0.225601653
2448,0.819140438,0.958704349,0.206883735,0.847186647,0.632101708,0.615220484,0.222092319
2449,0.793896789,0.957542909,0.210823669,0.842997367,0.636869289,0.655049787,0.183322215
2450,0.788145071,0.957542909,0.211790128,0.844044535,0.635280095,0.641891892,0.208890375
2451,0.795174948,0.95741386,0.212682129,0.841949895,0.632101708,0.67745377,0.19050801
2452,0.771848538,0.957671958,0.213425513,0.838617666,0.606277314,0.604907539,0.19852941
2453,0.768812909,0.95741386,0.213871543,0.839379353,0.520460866,0.71514936,0.163435827
2454,0.026362039,0.959865789,0.309619423,0.8380464,0.458085022,0.736130868,0.150401072
2455,0.026362039,0.964382501,0.311552203,0.836713447,0.415176798,0.75284495,0.14354947
2456,0.957341428,0.96335011,0.184284865,0.83509471,0.378228049,0.769559033,0.129344916
2457,0.875698993,0.959865789,0.198260482,0.834523444,0.353992849,0.789829303,0.122326187
2458,0.833839271,0.958188153,0.204876598,0.834333022,0.352800954,0.762446657,0.133689855
2459,0.79006231,0.957542909,0.208221826,0.835285132,0.366309098,0.723328592,0.151570839
2460,0.79086116,0.958059104,0.209485578,0.837665557,0.390147,0.6685633,0.176303517
2461,0.773126698,0.957801007,0.210972346,0.840331462,0.417560588,0.607041252,0.205548108
2462,0.771688768,0.957671958,0.211864466,0.84223568,0.44378228,0.549786629,0.224933145
2463,0.792778399,0.957542909,0.21074939,0.845282429,0.463249901,0.495376956,0.249331568
2464,0.025083879,0.961285327,0.309470693,0.851661712,0.473976957,0.513869132,0.242479905
2465,0.012621825,0.965027746,0.31088314,0.855850687,0.473579658,0.582859175,0.209725919
2466,0.894871385,0.962317718,0.19097532,0.859944909,0.471990465,0.61344239,0.196022747
2467,0.86068062,0.959349593,0.200416295,0.862610814,0.462058006,0.631223329,0.186831549
2468,0.802524365,0.958059104,0.205917395,0.861849127,0.437028208,0.653627312,0.170287398
2469,0.786547372,0.957801007,0.209559976,0.86137292,0.434644418,0.665007112,0.168282056
2470,0.796772647,0.957801007,0.209708594,0.860992076,0.439411998,0.682076814,0.167780766
2471,0.771369228,0.957801007,0.211195361,0.859468702,0.444576877,0.693812233,0.159425112
2472,0.769292219,0.957542909,0.212087422,0.858707015,0.454906635,0.689900427,0.172459868
2473,0.379293817,0.957801007,0.300401445,0.856517316,0.471593166,0.690967283,0.179979947
2474,0.014379294,0.963092012,0.31088314,0.853280145,0.495431069,0.712660028,0.167613639
2475,0.025403419,0.965414892,0.212459114,0.852328036,0.512912197,0.684921764,0.194685821
2476,0.900143793,0.961156278,0.191570027,0.848900444,0.52205006,0.687766714,0.18566175
2477,0.824732385,0.958833398,0.199895926,0.8446158,0.518474374,0.72972973,0.125835582
2478,0.822655376,0.958317202,0.205545703,0.844044535,0.493841875,0.715504979,0.164271371
2479,0.783671513,0.957801007,0.207998811,0.84223568,0.470401271,0.71799431,0.158923822
2480,0.796133568,0.957671958,0.20896521,0.84042652,0.458879619,0.573257468,0.175802135
2481,0.771848538,0.957671958,0.207775855,0.840521884,0.463249901,0.704125178,0.164605626
2482,0.785908292,0.957542909,0.2084449,0.840807364,0.485895908,0.6628734,0.183155118
2483,0.024444799,0.959994838,0.308727309,0.841569051,0.515295987,0.612019915,0.210728591
2484,0.019332162,0.964640599,0.310734499,0.842711582,0.549463647,0.554765292,0.235628395
2485,0.961335677,0.963221061,0.178858162,0.844044535,0.577671832,0.493954481,0.260026788
2486,0.866272568,0.960252936,0.195509961,0.846139175,0.599523242,0.434921764,0.284258084
2487,0.786068062,0.959220545,0.206437704,0.848710022,0.603496226,0.402560455,0.295287436
2488,0.788784151,0.958704349,0.209559976,0.848138756,0.607469209,0.455547653,0.273562864
2489,0.769931299,0.958317202,0.210154624,0.845282429,0.614223282,0.508179232,0.253843634
2490,0.79054162,0.957801007,0.209336902,0.842330739,0.615017878,0.536273115,0.23846922
2491,0.782233584,0.957542909,0.209188284,0.840045677,0.616607072,0.557610242,0.226604263
2492,0.775842786,0.957801007,0.208593518,0.839379353,0.614223282,0.568278805,0.219752723
2493,0.024444799,0.962317718,0.310585769,0.84042652,0.617798967,0.557965861,0.223763407
2494,0.02252756,0.965414892,0.311775254,0.840807364,0.625744934,0.541251778,0.228609605
2495,0.904457581,0.961543425,0.184136188,0.840712306,0.63170441,0.520625889,0.237800834
2496,0.830963413,0.959478642,0.198260482,0.839379353,0.644815256,0.499644381,0.244151146
2497,0.792458859,0.9585753,0.205396967,0.839188931,0.655145014,0.470483642,0.258856929
2498,0.772008308,0.958059104,0.207850134,0.838236822,0.666269368,0.44772404,0.270721916
2499,0.777120946,0.958059104,0.207701517,0.834333022,0.678585618,0.437766714,0.267212583
2500,0.769771529,0.958059104,0.207181088,0.830619949,0.68057211,0.407894737,0.286764686
2501,0.787505991,0.957801007,0.20755278,0.82671615,0.674612634,0.396870555,0.281584264
2502,0.001597699,0.958188153,0.3070919,0.822336448,0.673818037,0.4185633,0.258689832
2503,0.025563189,0.963221061,0.311329153,0.823383921,0.67063965,0.394381223,0.27005353
2504,0.816264579,0.964769648,0.208816592,0.823288557,0.67063965,0.392603129,0.272226
2505,0.802684135,0.960640083,0.204653583,0.822050968,0.673023441,0.411806543,0.291778103
2506,0.775043937,0.959478642,0.205843057,0.818908856,0.671831545,0.377667141,0.266711201
2507,0.793257709,0.959865789,0.205174011,0.813291564,0.667063965,0.379089616,0.258689832
2508,0.770091069,0.959865789,0.205545703,0.808150175,0.665077473,0.321834993,0.283255352
2509,0.79150024,0.959478642,0.206214749,0.814053252,0.671036949,0.330014225,0.26737971
2510,0.764978431,0.958059104,0.205396967,0.817575903,0.68057211,0.306899004,0.271390395
2511,0.76721521,0.957026713,0.205396967,0.82043223,0.686134287,0.273826458,0.282252742
2512,0.006550567,0.960381985,0.309322052,0.825573619,0.691299166,0.252489331,0.288602901
2513,0.026202269,0.96451155,0.311106191,0.828334888,0.689709972,0.238620199,0.292780713
2514,0.811151941,0.962704865,0.20294386,0.828049103,0.688915375,0.23257468,0.296123042
2515,0.795174948,0.960511034,0.205694321,0.826621091,0.683353198,0.241820768,0.285594949
2516,0.771049688,0.958704349,0.205471365,0.825097717,0.680174811,0.252489331,0.28492647
2517,0.769132449,0.958446251,0.206958133,0.821955605,0.671831545,0.262091038,0.2802474
2518,0.7667359,0.957930055,0.205694321,0.823669401,0.666269368,0.274182077,0.274064215
2519,0.76705544,0.957542909,0.205843057,0.824907295,0.663885578,0.293029872,0.267045456
2520,0.788784151,0.957542909,0.205396967,0.824431088,0.662296385,0.30512091,0.267713934
2521,0.787825531,0.957155762,0.205843057,0.823764764,0.661899086,0.321834993,0.258188573
2522,0.003195399,0.961930572,0.310585769,0.82224139,0.661501788,0.342460882,0.247326226
2523,0.02300687,0.965414892,0.311998216,0.816719157,0.661104489,0.36344239,0.237633738
2524,0.785588752,0.961930572,0.203687244,0.812149034,0.656336909,0.392958748,0.219084245
2525,0.796772647,0.95973674,0.203910199,0.809483128,0.652363925,0.417140825,0.206885033
2526,0.793577249,0.958962447,0.203910199,0.81176819,0.647993643,0.439189189,0.198863633
2527,0.773126698,0.957801007,0.204950937,0.810720718,0.644815256,0.469772404,0.182319544
2528,0.788145071,0.957542909,0.203092477,0.809197343,0.639253079,0.456614509,0.194685821
2529,0.788145071,0.95741386,0.201754445,0.805579329,0.644417958,0.429587482,0.214070858
2530,0.7667359,0.957284811,0.201308356,0.803199208,0.659117998,0.424964438,0.205213915
2531,0.024924109,0.958446251,0.306571567,0.804722583,0.674215336,0.365576102,0.250501305
2532,0.004793098,0.963092012,0.310511448,0.808626078,0.682161303,0.324324324,0.272058873
2533,0.81370826,0.964382501,0.205396967,0.811672827,0.679777513,0.260312945,0.307653898
2534,0.787825531,0.961027229,0.203018139,0.817575903,0.669845054,0.287339972,0.296624301
2535,0.771848538,0.959349593,0.203166815,0.820813074,0.660309893,0.342105263,0.278242027
2536,0.773286467,0.958317202,0.202572168,0.825002354,0.655939611,0.349928876,0.290107015
2537,0.769132449,0.957542909,0.203166815,0.827192357,0.650774732,0.412162162,0.26153078
2538,0.76641636,0.957542909,0.203835861,0.827287415,0.645212555,0.438122333,0.248997314
2539,0.76641636,0.957155762,0.203315552,0.824145608,0.63647199,0.461593172,0.241477295
2540,0.792299089,0.956768615,0.202795123,0.820622652,0.6340882,0.482219061,0.235795492
2541,0.021089631,0.958833398,0.308430027,0.819289699,0.63170441,0.499644381,0.231784807
2542,0.024444799,0.96335011,0.311106191,0.819194641,0.630909813,0.513157895,0.231784807
2543,0.805240454,0.963092012,0.172762415,0.819385062,0.629717918,0.52311522,0.232286066
2544,0.854928902,0.959478642,0.185102587,0.818718434,0.630512515,0.541963016,0.228275351
2545,0.828407094,0.957801007,0.194246209,0.817480844,0.632499007,0.550142248,0.229110987
2546,0.788304841,0.956897664,0.196848052,0.81595747,0.634485499,0.557254623,0.231283456
2547,0.777440486,0.956897664,0.199375558,0.814814939,0.63647199,0.571123755,0.222593579
2548,0.797092187,0.957026713,0.200490633,0.810530296,0.634485499,0.579658606,0.214237986
2549,0.768653139,0.956768615,0.199821588,0.806626801,0.622566547,0.602062589,0.196356971
2550,0.788464611,0.95741386,0.199449896,0.803199208,0.590782678,0.624110953,0.18415779
2551,0.024444799,0.960640083,0.309322052,0.801580471,0.555423123,0.634423898,0.179979947
2552,0.005591948,0.964253452,0.31088314,0.800818783,0.534366309,0.624822191,0.176971934
2553,0.944719604,0.962962963,0.165402914,0.801390049,0.53913389,0.577524893,0.197860962
2554,0.825850775,0.957930055,0.189339875,0.805579329,0.561382598,0.526671408,0.223262057
2555,0.785588752,0.957542909,0.195435623,0.808054812,0.585220501,0.484708393,0.234959887
2556,0.777280716,0.957284811,0.196625037,0.811577768,0.602701629,0.413584637,0.269719276
2557,0.789583,0.957671958,0.197665775,0.81624295,0.603496226,0.400782361,0.276905071
2558,0.786547372,0.95741386,0.198409158,0.820241808,0.605482718,0.46514936,0.239471953
2559,0.002556319,0.962446767,0.309619423,0.823669401,0.607469209,0.474751067,0.250668432
2560,0.818980668,0.964124403,0.198632174,0.825383197,0.609853,0.49715505,0.239806207
2561,0.820897907,0.960252936,0.193131133,0.82252687,0.611044895,0.543385491,0.192179159
2562,0.820258827,0.958059104,0.19372584,0.822812655,0.606277314,0.549075391,0.218582863
2563,0.781914044,0.957671958,0.196922391,0.821193917,0.595550258,0.571479374,0.20705216
2564,0.795654258,0.957671958,0.197591436,0.820241808,0.583631307,0.542318634,0.221925192
2565,0.786866912,0.957155762,0.197740113,0.817195059,0.573698848,0.597795164,0.202373028
2566,0.782073814,0.957671958,0.198260482,0.816433372,0.56575288,0.614509246,0.20120323
2567,0.025563189,0.962575816,0.310734499,0.816814216,0.56336909,0.619487909,0.204211243
2568,0.540821217,0.963995354,0.171870354,0.816338313,0.564560985,0.622332859,0.208556121
2569,0.842626618,0.959865789,0.184879572,0.813291564,0.566547477,0.625533428,0.210561494
2570,0.804761144,0.958317202,0.191198335,0.808054812,0.564958284,0.632290185,0.208556121
2571,0.803802524,0.957542909,0.19417187,0.805388907,0.555820421,0.644736842,0.200200559
2572,0.777120946,0.957671958,0.195138269,0.80672186,0.528804132,0.657183499,0.185828878
2573,0.79086116,0.95741386,0.194692239,0.806531438,0.495828367,0.66571835,0.182653737
2574,0.792938169,0.957155762,0.1955843,0.805865114,0.464441796,0.665362731,0.186664422
2575,0.00079885,0.963479159,0.31103187,0.802627943,0.456495828,0.667140825,0.184324886
2576,0.946477073,0.963221061,0.167187035,0.802056677,0.468414779,0.629089616,0.204545436
2577,0.833999041,0.95973674,0.181088314,0.804056259,0.489868892,0.582503556,0.230113689
2578,0.821217447,0.958446251,0.188596491,0.804817641,0.515693286,0.520625889,0.259859661
2579,0.807796773,0.957671958,0.191123996,0.803199208,0.54390147,0.466571835,0.287934545
2580,0.776481866,0.957542909,0.191793042,0.799771616,0.567739372,0.421052632,0.303308836
2581,0.780156575,0.957671958,0.193800178,0.798533722,0.57806913,0.42745377,0.301804845
2582,0.780316344,0.957284811,0.193428486,0.797867398,0.588001589,0.473328592,0.286597558
2583,0.02380572,0.957284811,0.302780238,0.797581613,0.595947557,0.496443812,0.280915755
2584,0.027320658,0.962317718,0.310660178,0.794915707,0.603496226,0.515647226,0.271557522
2585,0.834797891,0.963866305,0.188968183,0.794820649,0.607469209,0.531294452,0.2642046
2586,0.833839271,0.95973674,0.185102587,0.79415402,0.609853,0.552631579,0.248161831
2587,0.803802524,0.957542909,0.186217663,0.793487696,0.621771951,0.526315789,0.263536122
2588,0.804281834,0.956897664,0.188150461,0.787394198,0.637266587,0.5056899,0.273061483
2589,0.769771529,0.957026713,0.191123996,0.778444373,0.64878824,0.510668563,0.249498695
2590,0.783831283,0.956381469,0.191198335,0.777873107,0.659117998,0.451280228,0.292446581
2591,0.773126698,0.956381469,0.191347012,0.778539431,0.671831545,0.413584637,0.310661819
2592,0.788304841,0.956510517,0.189785905,0.775778467,0.684147795,0.376955903,0.324197926
2593,0.002716089,0.959994838,0.309322052,0.771493824,0.686134287,0.368065434,0.324532241
2594,0.019012622,0.963737256,0.311477883,0.769589606,0.680969408,0.361308677,0.319017259
2595,0.7911807,0.961672474,0.186886708,0.772255511,0.678982916,0.350284495,0.323529295
2596,0.777280716,0.958704349,0.187555754,0.773112562,0.680174811,0.354196302,0.311162986
2597,0.772807158,0.957801007,0.188596491,0.771398766,0.682161303,0.362019915,0.302640328
2598,0.787346221,0.956897664,0.188819506,0.769589606,0.678982916,0.375533428,0.29294784
2599,0.773286467,0.956897664,0.18867083,0.769780028,0.670242352,0.384068279,0.285594949
2600,0.784310593,0.956381469,0.1872584,0.7708275,0.673420739,0.353840683,0.296791428
2601,0.787026682,0.956639566,0.186738032,0.77320762,0.693285658,0.312233286,0.320354215
2602,0.011024125,0.958446251,0.3070919,0.774921417,0.708382996,0.289118065,0.321858329
2603,0.02412526,0.962962963,0.310437128,0.777587322,0.713547874,0.256756757,0.334726111
2604,0.794056559,0.962317718,0.187481415,0.783299977,0.702026222,0.225817923,0.347092113
2605,0.787026682,0.95973674,0.188150461,0.787394198,0.688518077,0.246443812,0.34525399
2606,0.777600256,0.958188153,0.187778769,0.791868958,0.682558602,0.283783784,0.331885041
2607,0.773765777,0.95741386,0.188150461,0.794249383,0.676996424,0.321479374,0.312834258
2608,0.789583,0.957026713,0.189339875,0.794915707,0.671434247,0.360953058,0.292446581
2609,0.787505991,0.956897664,0.188224799,0.795486973,0.66587207,0.390469417,0.280414496
2610,0.786547372,0.956768615,0.188373476,0.796629503,0.662296385,0.417852063,0.271223267
2611,0.772966928,0.956381469,0.188968183,0.796819925,0.659117998,0.443456615,0.260862301
2612,0.003514938,0.961027229,0.309916795,0.797581613,0.660707191,0.447368421,0.269050798
2613,0.008627576,0.963737256,0.311403562,0.794344442,0.659515296,0.466927454,0.256517363
2614,0.806997923,0.960511034,0.187332739,0.79205938,0.655542312,0.501422475,0.232954544
2615,0.816743889,0.958059104,0.178263455,0.793963598,0.65117203,0.492532006,0.242312809
2616,0.805719764,0.95741386,0.185920309,0.794915707,0.651966627,0.510668563,0.229278084
2617,0.797411727,0.957155762,0.185028249,0.792726009,0.652761224,0.542674253,0.184491952
2618,0.770250839,0.956768615,0.185771632,0.790726427,0.642431466,0.538051209,0.201871647
2619,0.771528998,0.956897664,0.185474279,0.790060103,0.603496226,0.556187767,0.18198532
2620,0.789423231,0.956897664,0.184879572,0.790440947,0.547874454,0.513869132,0.179144403
